Currency,Date,JDate,Weekday,Open,High,Low,Close
دلار,2001-07-22,1380-04-31,یک‌شنبه,7994.11875,7994.11875,7994.11875,7994.11875
دلار,2001-07-23,1380-05-01,دوشنبه,7994.109375,7994.109375,7994.109375,7994.109375
دلار,2001-07-24,1380-05-02,سه‌شنبه,7994.104688,7994.104688,7994.104688,7994.104688
دلار,2001-07-25,1380-05-03,چهارشنبه,7994.102344,7994.102344,7994.102344,7994.102344
دلار,2001-07-28,1380-05-06,شنبه,7994.101172,7994.101172,7994.101172,7994.101172
دلار,2001-07-29,1380-05-07,یک‌شنبه,7994.100586,7994.100586,7994.100586,7994.100586
دلار,2001-07-30,1380-05-08,دوشنبه,7994.100293,7994.100293,7994.100293,7994.100293
دلار,2001-07-31,1380-05-09,سه‌شنبه,7994.100147,7994.100147,7994.100147,7994.100147
دلار,2001-08-01,1380-05-10,چهارشنبه,7994.100074,7994.100074,7994.100074,7994.100074
دلار,2001-08-04,1380-05-13,شنبه,7994.100037,7994.100037,7994.100037,7994.100037
دلار,2001-08-05,1380-05-14,یک‌شنبه,7994.100019,7994.100019,7994.100019,7994.100019
دلار,2001-08-06,1380-05-15,دوشنبه,7994.10001,7994.10001,7994.10001,7994.10001
دلار,2001-08-07,1380-05-16,سه‌شنبه,7994.100005,7994.100005,7994.100005,7994.100005
دلار,2001-08-08,1380-05-17,چهارشنبه,7994.100003,7994.100003,7994.100003,7994.100003
دلار,2001-08-11,1380-05-20,شنبه,7994.100002,7994.100002,7994.100002,7994.100002
دلار,2001-08-12,1380-05-21,یک‌شنبه,7994.100001,7994.100001,7994.100001,7994.100001
دلار,2001-08-13,1380-05-22,دوشنبه,7994.100001,7994.100001,7994.100001,7994.100001
دلار,2001-08-14,1380-05-23,سه‌شنبه,7994.1,7994.1,7994.1,7994.1
دلار,2001-08-15,1380-05-24,چهارشنبه,7994.1,7994.1,7994.1,7994.1
دلار,2001-08-18,1380-05-27,شنبه,7994.1,7994.1,7994.1,7994.1
دلار,2001-08-19,1380-05-28,یک‌شنبه,7994.1,7994.1,7994.1,7994.1
دلار,2001-08-20,1380-05-29,دوشنبه,7994.1,7994.1,7994.1,7994.1
دلار,2001-08-21,1380-05-30,سه‌شنبه,7994.1,7994.1,7994.1,7994.1
دلار,2001-08-22,1380-05-31,چهارشنبه,7994.1,7994.1,7994.1,7994.1
دلار,2001-08-25,1380-06-03,شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-08-26,1380-06-04,یک‌شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-08-27,1380-06-05,دوشنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-08-28,1380-06-06,سه‌شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-08-29,1380-06-07,چهارشنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-01,1380-06-10,شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-02,1380-06-11,یک‌شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-03,1380-06-12,دوشنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-04,1380-06-13,سه‌شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-05,1380-06-14,چهارشنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-08,1380-06-17,شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-09,1380-06-18,یک‌شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-10,1380-06-19,دوشنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-11,1380-06-20,سه‌شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-12,1380-06-21,چهارشنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-15,1380-06-24,شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-16,1380-06-25,یک‌شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-17,1380-06-26,دوشنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-18,1380-06-27,سه‌شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-19,1380-06-28,چهارشنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-22,1380-06-31,شنبه,8014.2,8014.2,8014.2,8014.2
دلار,2001-09-23,1380-07-01,یک‌شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-09-24,1380-07-02,دوشنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-09-25,1380-07-03,سه‌شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-09-26,1380-07-04,چهارشنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-09-29,1380-07-07,شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-09-30,1380-07-08,یک‌شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-02,1380-07-10,سه‌شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-03,1380-07-11,چهارشنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-06,1380-07-14,شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-07,1380-07-15,یک‌شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-08,1380-07-16,دوشنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-09,1380-07-17,سه‌شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-10,1380-07-18,چهارشنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-13,1380-07-21,شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-14,1380-07-22,یک‌شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-16,1380-07-24,سه‌شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-17,1380-07-25,چهارشنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-20,1380-07-28,شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-21,1380-07-29,یک‌شنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-22,1380-07-30,دوشنبه,8036.3,8036.3,8036.3,8036.3
دلار,2001-10-23,1380-08-01,سه‌شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-10-24,1380-08-02,چهارشنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-10-27,1380-08-05,شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-10-28,1380-08-06,یک‌شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-10-29,1380-08-07,دوشنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-10-30,1380-08-08,سه‌شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-10-31,1380-08-09,چهارشنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-03,1380-08-12,شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-04,1380-08-13,یک‌شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-05,1380-08-14,دوشنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-06,1380-08-15,سه‌شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-07,1380-08-16,چهارشنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-10,1380-08-19,شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-11,1380-08-20,یک‌شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-12,1380-08-21,دوشنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-13,1380-08-22,سه‌شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-14,1380-08-23,چهارشنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-17,1380-08-26,شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-18,1380-08-27,یک‌شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-19,1380-08-28,دوشنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-20,1380-08-29,سه‌شنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-21,1380-08-30,چهارشنبه,8017.4,8017.4,8017.4,8017.4
دلار,2001-11-24,1380-09-03,شنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-11-25,1380-09-04,یک‌شنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-11-26,1380-09-05,دوشنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-11-27,1380-09-06,سه‌شنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-11-28,1380-09-07,چهارشنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-01,1380-09-10,شنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-02,1380-09-11,یک‌شنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-03,1380-09-12,دوشنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-04,1380-09-13,سه‌شنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-05,1380-09-14,چهارشنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-08,1380-09-17,شنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-09,1380-09-18,یک‌شنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-10,1380-09-19,دوشنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-11,1380-09-20,سه‌شنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-12,1380-09-21,چهارشنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-15,1380-09-24,شنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-17,1380-09-26,دوشنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-18,1380-09-27,سه‌شنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-19,1380-09-28,چهارشنبه,7999.4,7999.4,7999.4,7999.4
دلار,2001-12-22,1380-10-01,شنبه,7998.7,7998.7,7998.7,7998.7
دلار,2001-12-23,1380-10-02,یک‌شنبه,7998.7,7998.7,7998.7,7998.7
دلار,2001-12-24,1380-10-03,دوشنبه,7998.7,7998.7,7998.7,7998.7
دلار,2001-12-25,1380-10-04,سه‌شنبه,7998.7,7998.7,7998.7,7998.7
دلار,2001-12-26,1380-10-05,چهارشنبه,7998.7,7998.7,7998.7,7998.7
دلار,2001-12-29,1380-10-08,شنبه,7998.7,7998.7,7998.7,7998.7
دلار,2001-12-30,1380-10-09,یک‌شنبه,7998.7,7998.7,7998.7,7998.7
دلار,2001-12-31,1380-10-10,دوشنبه,7998.7,7998.7,7998.7,7998.7
دلار,2002-01-01,1380-10-11,سه‌شنبه,8006.15,8006.15,8006.15,8006.15
دلار,2002-01-02,1380-10-12,چهارشنبه,8009.875,8009.875,8009.875,8009.875
دلار,2002-01-05,1380-10-15,شنبه,8011.7375,8011.7375,8011.7375,8011.7375
دلار,2002-01-06,1380-10-16,یک‌شنبه,8012.66875,8012.66875,8012.66875,8012.66875
دلار,2002-01-07,1380-10-17,دوشنبه,8013.134375,8013.134375,8013.134375,8013.134375
دلار,2002-01-08,1380-10-18,سه‌شنبه,8013.367188,8013.367188,8013.367188,8013.367188
دلار,2002-01-12,1380-10-22,شنبه,8013.483594,8013.483594,8013.483594,8013.483594
دلار,2002-01-13,1380-10-23,یک‌شنبه,8013.541797,8013.541797,8013.541797,8013.541797
دلار,2002-01-14,1380-10-24,دوشنبه,8013.570899,8013.570899,8013.570899,8013.570899
دلار,2002-01-15,1380-10-25,سه‌شنبه,8013.58545,8013.58545,8013.58545,8013.58545
دلار,2002-01-16,1380-10-26,چهارشنبه,8013.592725,8013.592725,8013.592725,8013.592725
دلار,2002-01-19,1380-10-29,شنبه,8013.596363,8013.596363,8013.596363,8013.596363
دلار,2002-01-20,1380-10-30,یک‌شنبه,8013.598182,8013.598182,8013.598182,8013.598182
دلار,2002-01-21,1380-11-01,دوشنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-01-22,1380-11-02,سه‌شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-01-23,1380-11-03,چهارشنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-01-26,1380-11-06,شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-01-27,1380-11-07,یک‌شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-01-28,1380-11-08,دوشنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-01-29,1380-11-09,سه‌شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-01-30,1380-11-10,چهارشنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-02,1380-11-13,شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-03,1380-11-14,یک‌شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-04,1380-11-15,دوشنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-05,1380-11-16,سه‌شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-06,1380-11-17,چهارشنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-09,1380-11-20,شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-10,1380-11-21,یک‌شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-12,1380-11-23,سه‌شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-13,1380-11-24,چهارشنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-16,1380-11-27,شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-17,1380-11-28,یک‌شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-18,1380-11-29,دوشنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-19,1380-11-30,سه‌شنبه,8013.6,8013.6,8013.6,8013.6
دلار,2002-02-20,1380-12-01,چهارشنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-02-24,1380-12-05,یک‌شنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-02-25,1380-12-06,دوشنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-02-26,1380-12-07,سه‌شنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-02-27,1380-12-08,چهارشنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-02,1380-12-11,شنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-04,1380-12-13,دوشنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-05,1380-12-14,سه‌شنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-06,1380-12-15,چهارشنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-09,1380-12-18,شنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-10,1380-12-19,یک‌شنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-11,1380-12-20,دوشنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-12,1380-12-21,سه‌شنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-13,1380-12-22,چهارشنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-16,1380-12-25,شنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-17,1380-12-26,یک‌شنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-18,1380-12-27,دوشنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-19,1380-12-28,سه‌شنبه,7995.7,7995.7,7995.7,7995.7
دلار,2002-03-26,1381-01-06,سه‌شنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-03-27,1381-01-07,چهارشنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-03-30,1381-01-10,شنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-03-31,1381-01-11,یک‌شنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-03,1381-01-14,چهارشنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-06,1381-01-17,شنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-07,1381-01-18,یک‌شنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-08,1381-01-19,دوشنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-09,1381-01-20,سه‌شنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-10,1381-01-21,چهارشنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-13,1381-01-24,شنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-14,1381-01-25,یک‌شنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-15,1381-01-26,دوشنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-16,1381-01-27,سه‌شنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-17,1381-01-28,چهارشنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-20,1381-01-31,شنبه,7989.9,7989.9,7989.9,7989.9
دلار,2002-04-21,1381-02-01,یک‌شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-04-22,1381-02-02,دوشنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-04-23,1381-02-03,سه‌شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-04-24,1381-02-04,چهارشنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-04-27,1381-02-07,شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-04-28,1381-02-08,یک‌شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-04-29,1381-02-09,دوشنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-04-30,1381-02-10,سه‌شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-01,1381-02-11,چهارشنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-04,1381-02-14,شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-05,1381-02-15,یک‌شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-06,1381-02-16,دوشنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-07,1381-02-17,سه‌شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-08,1381-02-18,چهارشنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-12,1381-02-22,یک‌شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-14,1381-02-24,سه‌شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-15,1381-02-25,چهارشنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-18,1381-02-28,شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-19,1381-02-29,یک‌شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-20,1381-02-30,دوشنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-21,1381-02-31,سه‌شنبه,7991.2,7991.2,7991.2,7991.2
دلار,2002-05-22,1381-03-01,چهارشنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-05-25,1381-03-04,شنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-05-26,1381-03-05,یک‌شنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-05-27,1381-03-06,دوشنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-05-28,1381-03-07,سه‌شنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-05-29,1381-03-08,چهارشنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-01,1381-03-11,شنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-02,1381-03-12,یک‌شنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-03,1381-03-13,دوشنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-08,1381-03-18,شنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-09,1381-03-19,یک‌شنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-10,1381-03-20,دوشنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-11,1381-03-21,سه‌شنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-12,1381-03-22,چهارشنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-15,1381-03-25,شنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-16,1381-03-26,یک‌شنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-17,1381-03-27,دوشنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-18,1381-03-28,سه‌شنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-19,1381-03-29,چهارشنبه,8001.7,8001.7,8001.7,8001.7
دلار,2002-06-22,1381-04-01,شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-06-23,1381-04-02,یک‌شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-06-24,1381-04-03,دوشنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-06-25,1381-04-04,سه‌شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-06-26,1381-04-05,چهارشنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-06-29,1381-04-08,شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-06-30,1381-04-09,یک‌شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-01,1381-04-10,دوشنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-02,1381-04-11,سه‌شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-03,1381-04-12,چهارشنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-06,1381-04-15,شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-07,1381-04-16,یک‌شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-08,1381-04-17,دوشنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-09,1381-04-18,سه‌شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-10,1381-04-19,چهارشنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-13,1381-04-22,شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-14,1381-04-23,یک‌شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-15,1381-04-24,دوشنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-16,1381-04-25,سه‌شنبه,7997.5,7997.5,7997.5,7997.5
دلار,2002-07-17,1381-04-26,چهارشنبه,7998.7,7998.7,7998.7,7998.7
دلار,2002-07-20,1381-04-29,شنبه,7999.3,7999.3,7999.3,7999.3
دلار,2002-07-21,1381-04-30,یک‌شنبه,7999.6,7999.6,7999.6,7999.6
دلار,2002-07-22,1381-04-31,دوشنبه,7999.75,7999.75,7999.75,7999.75
دلار,2002-07-23,1381-05-01,سه‌شنبه,7999.825,7999.825,7999.825,7999.825
دلار,2002-07-24,1381-05-02,چهارشنبه,7999.8625,7999.8625,7999.8625,7999.8625
دلار,2002-07-27,1381-05-05,شنبه,7999.88125,7999.88125,7999.88125,7999.88125
دلار,2002-07-28,1381-05-06,یک‌شنبه,7999.890625,7999.890625,7999.890625,7999.890625
دلار,2002-07-29,1381-05-07,دوشنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-07-30,1381-05-08,سه‌شنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-07-31,1381-05-09,چهارشنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-03,1381-05-12,شنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-04,1381-05-13,یک‌شنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-05,1381-05-14,دوشنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-06,1381-05-15,سه‌شنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-07,1381-05-16,چهارشنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-10,1381-05-19,شنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-11,1381-05-20,یک‌شنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-13,1381-05-22,سه‌شنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-14,1381-05-23,چهارشنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-17,1381-05-26,شنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-18,1381-05-27,یک‌شنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-19,1381-05-28,دوشنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-20,1381-05-29,سه‌شنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-21,1381-05-30,چهارشنبه,7999.9,7999.9,7999.9,7999.9
دلار,2002-08-24,1381-06-02,شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-08-25,1381-06-03,یک‌شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-08-26,1381-06-04,دوشنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-08-27,1381-06-05,سه‌شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-08-28,1381-06-06,چهارشنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-08-31,1381-06-09,شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-01,1381-06-10,یک‌شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-02,1381-06-11,دوشنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-03,1381-06-12,سه‌شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-04,1381-06-13,چهارشنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-07,1381-06-16,شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-08,1381-06-17,یک‌شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-09,1381-06-18,دوشنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-10,1381-06-19,سه‌شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-11,1381-06-20,چهارشنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-14,1381-06-23,شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-15,1381-06-24,یک‌شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-16,1381-06-25,دوشنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-17,1381-06-26,سه‌شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-18,1381-06-27,چهارشنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-22,1381-06-31,یک‌شنبه,8015.4,8015.4,8015.4,8015.4
دلار,2002-09-23,1381-07-01,دوشنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-09-24,1381-07-02,سه‌شنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-09-25,1381-07-03,چهارشنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-09-28,1381-07-06,شنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-09-29,1381-07-07,یک‌شنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-09-30,1381-07-08,دوشنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-10-01,1381-07-09,سه‌شنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-10-02,1381-07-10,چهارشنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-10-06,1381-07-14,یک‌شنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-10-07,1381-07-15,دوشنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-10-08,1381-07-16,سه‌شنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-10-09,1381-07-17,چهارشنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-10-12,1381-07-20,شنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-10-13,1381-07-21,یک‌شنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-10-14,1381-07-22,دوشنبه,8013.3,8013.3,8013.3,8013.3
دلار,2002-10-15,1381-07-23,سه‌شنبه,8013.3,8013.3,8013.3,8013.3
